,Actual,,Does the operation publicy report on COI feedback on engagements and outcomes?,,,No,N/A
,Actual,,Link to public disclosure,, ,,N/A
,,,,, ,,
,,Abstract Bold,Effectiveness of Community Engagement System,, ,,
,Actual,,Does the operation publicy report on the effectiveness of the engagement system?,,,No,N/A
,Actual,,Link to public disclosure,, ,,N/A
,,,,, ,,
,,Abstract Bold,Economic Performance,,202-1,,
,,Abstract Bold,Ratios of Standard Entry Level Wage by Gender Compared to Local Minimum Wage ,, ,,
,Actual,,Local minimum wage in local currency,, ,15.50,16.55
,Actual,,Ratio of female entry level wage to local minimum wage,, ,1.89:1,1.84
,Actual,,Ratio of male entry level wage to local minimum wage,, ,1.89:1,1.84
,,,,, ,,
,,Abstract Bold,Proportion of Operation Spending on Local Suppliers (000 USD),,204-1,,
$,Thousands,,Total purchases from local region ,, ,"179,907","241,751"
$,Thousands,,Total purchases ,, ,"698,150","878,255"
,Actual,,% Local spending,, ,26%,28%
